order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,delivery_days,late_delivery_flag
01bb5b3cb7df4da98ea2214d083784c4,a3b369b287f0fb3acdbd673d88cc3076,delivered,"2017-05-28 15:00:23","2017-05-30 04:50:24","2017-05-30 08:34:01","2017-06-13 13:04:18","2017-06-19 00:00:00",16,0
01bbf0fb0773cef52b4d6501e83162f3,56e023e21be211feb920b2e0eeb75c1d,delivered,"2017-03-22 22:04:02","2017-03-22 22:04:02","2017-03-28 08:13:59","2017-04-10 11:37:53","2017-04-19 00:00:00",19,0
01bdc09119b132e176e5c8f2cf68b0ac,9b5f0ef5de7b703b77e1131e68263de9,delivered,"2018-08-16 15:59:08","2018-08-17 15:50:16","2018-08-20 14:06:00","2018-08-27 20:42:18","2018-09-12 00:00:00",11,0
01be2f7ca246adb9112cb75096af2ee0,9561fb5984d862e686beec844488550f,delivered,"2018-02-12 17:47:45","2018-02-12 18:08:13","2018-02-16 01:54:59","2018-02-26 22:38:52","2018-03-06 00:00:00",14,0
01be6ff226324644f283dfab69369848,9efea31c85df91516b2874e4e0fd953f,delivered,"2018-03-08 12:02:38","2018-03-08 12:15:23","2018-03-13 23:16:51","2018-03-28 20:48:47","2018-04-04 00:00:00",20,0
01c0514b1f2a7375948323b959cc5682,10e63f80462d8c370b091205b8f6d005,delivered,"2017-07-25 20:38:52","2017-07-25 20:50:19","2017-07-27 14:17:35","2017-08-11 20:18:02","2017-08-28 00:00:00",17,0
01c156f67900e1f33d1234ce92cb18d9,3a8737f68201688c1513bf3fbdbcf631,delivered,"2018-08-03 17:40:27","2018-08-03 17:50:18","2018-08-13 09:24:00","2018-08-17 13:21:59","2018-09-12 00:00:00",14,0
01c1644529b18608f086d2ff0f3b8181,3c90bb0fba16e889f898e2da1df5fb32,delivered,"2018-06-23 09:55:44","2018-06-26 05:12:58","2018-06-26 14:25:00","2018-07-05 20:24:21","2018-08-01 00:00:00",12,0
01c18108db50c163daf7dfe461093fb7,cee3e95e0b9944bf7c7c6881c286564b,delivered,"2017-06-22 17:53:59","2017-06-22 18:05:15","2017-07-03 14:36:50","2017-07-06 17:12:55","2017-07-18 00:00:00",14,0
01c1f3c10d2641a10cfd97ffaac0b3f5,fd8a9ce7e554b0a3b083521837d0f7c0,delivered,"2017-11-28 22:08:43","2017-11-28 22:18:02","2017-12-05 23:22:02","2017-12-14 19:04:51","2017-12-29 00:00:00",16,0
01c22546c4f9914e232006df82d96e0f,2269aa9a9e0847496cf2a7c2d86ad59b,delivered,"2017-09-09 16:45:33","2017-09-09 16:55:11","2017-09-12 15:55:38","2017-09-21 18:04:12","2017-09-28 00:00:00",12,0
01c2d2ffe8349c5eef0ab33e8ff1f41c,d57dc4003cdf3d2229ca20d76b889075,delivered,"2017-10-10 09:49:31","2017-10-10 10:06:09","2017-10-16 16:25:42","2017-11-07 14:43:08","2017-11-10 00:00:00",28,0
01c391e962558d0793e8dd8f6bad0999,54f4686e731120a05f1b88deebcfd894,delivered,"2018-02-26 11:19:59","2018-02-26 11:35:26","2018-02-27 23:23:54","2018-03-14 14:02:50","2018-03-20 00:00:00",16,0
01c4766d43d50d892132f7bb04d97300,570f691879071b176cf72fd133287711,delivered,"2018-03-22 23:11:17","2018-03-22 23:27:34","2018-03-26 20:31:27","2018-04-04 20:52:56","2018-04-19 00:00:00",13,0
01c7b08f0c05952ce15edb928bb63d2d,378b80aaccaaf259cfd1389b968e4bb2,delivered,"2018-04-02 16:59:53","2018-04-02 17:10:25","2018-04-05 13:03:32","2018-04-18 18:56:38","2018-05-02 00:00:00",16,0
01c886b4b865797097ab2d051ae30cfd,c8eaa92fb78e29a73b98bb005e08a45e,delivered,"2017-08-09 12:34:24","2017-08-10 03:32:19","2017-08-15 19:10:02","2017-08-24 20:53:46","2017-09-06 00:00:00",15,0
01c998b70e420ec36563386a4b71c6bc,598f0ad85bfe5c15f18b219ad41a2167,delivered,"2018-01-23 13:47:46","2018-01-23 13:57:28","2018-01-29 19:04:09","2018-02-14 22:51:23","2018-02-20 00:00:00",22,0
01cc355e35cf24d314afe6de16c38712,f0d95b3d8428cd02d2074a86f06b9519,delivered,"2018-03-26 18:47:24","2018-03-28 02:47:35","2018-03-28 21:11:14","2018-04-11 00:46:43","2018-04-16 00:00:00",16,0
01ccc64a2b38fdb87c25cb1944934670,f7b57537fa449131d8d98ec0f4e1d0ba,delivered,"2017-08-12 11:22:27","2017-08-12 11:35:13","2017-08-14 21:19:03","2017-08-25 18:19:06","2017-09-21 00:00:00",13,0
01d0aabab5da85da61bbd4d40882b82c,5aa74c879595083359ded75778c85a3b,delivered,"2017-08-27 19:21:22","2017-08-27 19:31:26","2017-08-28 17:52:26","2017-09-13 18:33:20","2017-09-15 00:00:00",17,0
01d0cbd002be92b5a970cb8f233349c2,034c3cb26461c58520139e4efb33ed90,delivered,"2017-07-21 14:33:49","2017-07-21 14:50:15","2017-07-25 14:33:26","2017-08-11 19:22:45","2017-08-18 00:00:00",21,0
01d2fc3e47376926a97ae795036db093,c29335a8f8c366e3b1b384dbef4e909e,delivered,"2018-06-27 21:20:18","2018-06-29 02:53:22","2018-07-04 15:12:00","2018-07-11 16:51:41","2018-07-17 00:00:00",14,0
01d3d4cb8c553d507dfd26fbd8b41e95,814dfd64a142fe2564faef3932b676b9,delivered,"2017-10-29 14:52:54","2017-10-29 15:10:11","2017-11-10 00:22:00","2017-11-16 16:34:43","2017-11-29 00:00:00",18,0
01d601c4d70f016f1e32ee8e82d6d4c9,cd6bb6cb42e1fb7ad795a83702d6a27c,delivered,"2017-05-13 01:16:42","2017-05-13 01:30:11","2017-05-15 09:37:20","2017-05-26 15:16:47","2017-06-06 00:00:00",13,0
01d72d42aaedb3736840132071d51100,7f19d565d956cc2fe3f01a860e841ae4,delivered,"2018-03-20 12:44:02","2018-03-20 12:56:36","2018-03-22 21:13:15","2018-04-05 18:12:08","2018-04-12 00:00:00",16,0
01d80471e02a3ba49c8e1d0abc2c1a64,3106fe6ef3e7aa3053de377e22826161,delivered,"2017-05-03 19:35:37","2017-05-08 23:32:30","2017-05-08 15:45:00","2017-05-16 13:11:49","2017-06-02 00:00:00",13,0
01db310c16db46c62c3d4e0857990f32,cd042ac503b01b08c0c1e582bb978154,delivered,"2017-02-13 16:22:39","2017-02-15 02:43:18","2017-02-21 08:34:01","2017-03-13 11:14:13","2017-03-29 00:00:00",28,0
01dbd2da9b685e6d444416f7825d0931,332cd7b9d5b2e74bf7553bfac694996d,delivered,"2017-10-04 22:21:13","2017-10-04 22:35:27","2017-10-06 13:18:59","2017-10-20 21:53:45","2017-11-07 00:00:00",16,0
01dfa7b5bb8dcd546273e480c27043bc,6a9b5719c17e4f44e30d33c298c0739e,delivered,"2018-04-27 10:01:33","2018-04-27 10:15:31","2018-04-30 15:24:00","2018-05-09 18:42:54","2018-05-16 00:00:00",12,0
01e0386aae6c6385feedb58bd4aae5c7,f2ad615b9e352f08c5382d34ed55ce8b,delivered,"2017-11-24 21:35:46","2017-11-25 01:31:39","2017-11-30 21:03:45","2017-12-11 20:45:03","2017-12-15 00:00:00",17,0
01e51b7c3025655646143d09b911e1d7,1441fb0aa631b791bcb461e549d7b7ce,delivered,"2018-01-14 09:41:25","2018-01-14 09:50:29","2018-01-15 23:52:32","2018-01-31 19:52:50","2018-02-06 00:00:00",17,0
01e662008f03009eb9b97f9333fcd6b4,bd13ebe5d7f8f2923430da33ffcf40ec,delivered,"2018-06-30 10:04:41","2018-06-30 10:15:12","2018-07-03 08:38:00","2018-07-14 13:56:47","2018-07-20 00:00:00",14,0
01e7138289b75d9624b04dfe12379c1d,f396261ffae591f9905c76e28c3ac59b,delivered,"2018-02-01 19:59:02","2018-02-01 20:14:01","2018-02-07 21:21:45","2018-02-20 18:03:47","2018-02-23 00:00:00",19,0
01e71f17355fc56620b0d3678f796c42,004a2b3e8b026284407c620f4f01f686,delivered,"2018-04-18 22:19:28","2018-04-18 22:31:03","2018-04-20 19:42:01","2018-05-10 21:12:12","2018-05-18 00:00:00",22,0
01e9b3d727e46edf036b0bd549c38bb4,14615837f83937b2dea94361cfb6770d,delivered,"2018-01-20 21:14:48","2018-01-20 21:41:15","2018-01-22 18:09:22","2018-02-05 21:37:03","2018-02-19 00:00:00",16,0
01ea9d9ce4b86204f82b79184897371c,47f5f43c79b29aaeec92a9c5e817ff6a,delivered,"2017-03-23 17:38:28","2017-03-23 17:50:23","2017-03-24 11:09:57","2017-04-03 13:38:18","2017-04-13 00:00:00",11,0
01eb154e5aa06eaf50851577302a04a5,6e3d5df3e5aed86d96bb5d0234f4044e,delivered,"2018-03-22 11:42:20","2018-03-22 11:55:35","2018-04-05 14:42:45","2018-04-09 13:08:38","2018-04-12 00:00:00",18,0
01ebb9ed879d6fa1da4857ed617972ab,65c931a66a152fc0769247ad03785247,delivered,"2017-04-27 18:48:44","2017-04-29 02:43:03","2017-05-02 09:34:37","2017-05-12 17:24:43","2017-05-25 00:00:00",15,0
01ec6affa239058ac384542eb9f6920c,0b0e2a12cbf100c36a10fe8fb871d783,delivered,"2017-12-12 22:18:58","2017-12-12 22:32:39","2017-12-22 17:04:12","2017-12-26 13:57:44","2018-01-12 00:00:00",14,0
01efe0209a92b2f21f6e0edee4bd4eb6,a096c55fc5ab79f92c64f63541ac39e8,delivered,"2018-06-24 19:18:27","2018-06-24 19:36:05","2018-06-25 10:49:00","2018-07-06 11:41:04","2018-07-19 00:00:00",12,0
01f11912a2c502cc940f607b1f6b2ab0,3b01c1a86716aef93f40e4136bc1866e,delivered,"2018-02-05 18:40:32","2018-02-05 18:50:33","2018-02-07 15:18:24","2018-02-23 00:06:05","2018-03-09 00:00:00",18,0
01f74d38c7379a28cc0ac3d90e80c7ea,aa49a857b9196c3ecc7cd8cc02f954f9,delivered,"2018-01-31 23:12:05","2018-02-02 02:55:52","2018-02-02 23:48:51","2018-02-27 11:14:03","2018-03-05 00:00:00",27,0
01f78824e3a8e474a36d8dfc2a2c35f4,5ea43e101aceaadd7ca9fcf1b0226a6e,delivered,"2017-09-19 10:17:22","2017-09-19 10:35:22","2017-09-19 17:47:14","2017-10-06 20:12:08","2017-10-09 00:00:00",17,0
01f80c40f143af17e50622fe26ca76c4,6909938bdfdc79e0e6a5eeeb781566ab,delivered,"2018-05-20 14:26:45","2018-05-20 14:59:28","2018-05-21 12:42:00","2018-06-02 12:27:35","2018-06-19 00:00:00",13,0
01f9f30f42a15cb09e70666d0df18856,7b07a86ba7d3c0c53f96bf14ea8ecc1e,delivered,"2018-01-15 09:31:14","2018-01-15 09:50:04","2018-01-17 15:05:59","2018-01-26 18:04:22","2018-02-14 00:00:00",11,0
01fac9bdfa271bcaf57218f971649ab7,0dc409c0b2ee6af05d8caf7a5676a672,delivered,"2017-09-21 12:39:45","2017-09-21 12:55:14","2017-09-26 10:37:39","2017-10-09 19:10:18","2017-11-14 00:00:00",18,0
020347f6d056bb4209b3ee4711d25f1a,6ceae544a7b14267290dbaa361e511fb,delivered,"2018-07-24 16:36:59","2018-07-26 03:15:18","2018-07-26 14:01:00","2018-08-06 12:36:47","2018-08-16 00:00:00",13,0
0204196a1fd266bdc00356eb791b4516,b7cbef9a346d7be216c7e57369eea78a,delivered,"2017-11-26 18:43:10","2017-11-26 18:54:28","2017-11-30 00:03:44","2017-12-12 11:03:12","2017-12-18 00:00:00",16,0
020550d9cdfb7110d07fd1a1f8937c6e,b8cd636f6513382dd886029c3e51c412,delivered,"2017-09-02 17:47:17","2017-09-02 18:04:25","2017-09-04 21:24:07","2017-09-18 10:53:52","2017-09-21 00:00:00",16,0
02058d1c3b825765a4ec45968b8a1c97,789866f98a4d051812a2ad7e9c2443c0,delivered,"2017-05-22 22:10:22","2017-05-24 02:50:28","2017-05-29 14:03:01","2017-06-05 18:05:53","2017-06-19 00:00:00",14,0
0205c3dd6f4d8e348ee72fffd114fec4,67a1b364b073c272cc412276247ebe7a,delivered,"2017-07-24 21:41:24","2017-07-24 21:55:17","2017-07-26 16:33:08","2017-08-10 18:49:57","2017-08-30 00:00:00",17,0
0207f5a2635f4e2d29acd00fc01a36ba,c29253b809677d6b9de4371383f4da19,delivered,"2018-03-05 10:25:28","2018-03-05 10:35:48","2018-03-13 23:08:41","2018-03-19 22:46:38","2018-03-21 00:00:00",14,0
020bc32fbdded2a43147c70a5eb3ec21,6cffa1011064035b56965e363955f701,delivered,"2017-07-14 22:03:05","2017-07-14 22:15:18","2017-07-18 20:51:38","2017-07-28 21:53:24","2017-08-09 00:00:00",14,0
020d1063c6e7cb975472aedbfe0e25ea,bcf130ec4f60035b99625fd5c5fc88ed,delivered,"2018-01-05 00:16:05","2018-01-05 01:32:24","2018-02-17 02:08:02","2018-02-20 20:52:49","2018-03-06 00:00:00",46,0
020f8f4df303ae8aa39b806b766d2681,d588273738545bc6a0d30971bf72e938,delivered,"2017-12-27 09:58:49","2017-12-27 10:10:33","2018-01-04 22:27:07","2018-01-09 21:58:57","2018-01-23 00:00:00",13,0
0210336762a2618a562576d1266efefe,1c6168ef4f5ddbdedf48f60a4e21128e,delivered,"2018-04-16 18:07:08","2018-04-16 18:55:36","2018-04-17 18:31:41","2018-05-01 15:08:58","2018-05-10 00:00:00",15,0
02119fc90b970a6b0f5f554659843ab4,247eb12909a8db3cc579b1260c3061e6,delivered,"2017-06-28 12:47:50","2017-06-29 02:45:31","2017-06-30 08:11:54","2017-07-20 15:49:38","2017-08-01 00:00:00",22,0
021288ce4f15c031270df5259df1b551,e0588a026f187e4f6ec5cb1ae92380f6,delivered,"2017-12-05 00:29:03","2017-12-06 02:50:29","2017-12-06 23:52:24","2017-12-20 21:09:13","2018-01-10 00:00:00",15,0
02145cbff48d443165378d41c0e49e48,c1596c970f5f8765d684e7e6e3421011,delivered,"2017-12-22 15:43:22","2017-12-22 16:31:23","2017-12-26 18:09:33","2018-01-10 18:38:56","2018-01-22 00:00:00",19,0
021645306ea1563079aaec6e96f20d38,765f69252734ee67b9b129b30f8220a3,delivered,"2017-04-01 21:57:17","2017-04-01 22:10:16","2017-04-10 15:57:03","2017-04-13 14:26:47","2017-05-10 00:00:00",12,0
0216ea85f929ce4795f933573c6bb055,ce88121027e42c2e895f84a8f3ccd665,delivered,"2018-06-08 20:27:32","2018-06-08 20:59:11","2018-06-12 15:09:00","2018-06-19 17:42:08","2018-06-26 00:00:00",11,0
0217ad862ae7391cc3964c07ce3d6ea1,6a72b0e91fbb821cdade717f5899a67f,delivered,"2017-11-29 14:43:25","2017-11-29 14:58:38","2017-12-01 21:14:41","2017-12-26 21:32:13","2017-12-26 00:00:00",27,0
0218bc1c672e0e92f10a6633ca1cc461,aeb6533eeab4fbea7f9bdf37db0f8ee0,delivered,"2018-03-07 22:36:15","2018-03-08 14:30:28","2018-03-09 21:47:41","2018-03-29 01:11:39","2018-03-29 00:00:00",22,0
02190241f7190a1f3c7e0df95a749c6a,55c9044401ffab0c717f24405e2e042f,delivered,"2016-10-07 10:52:22","2016-10-08 04:44:22","2016-10-21 12:47:02","2016-10-27 09:37:52","2016-11-29 00:00:00",20,0
021d08e4057e5b6414c8d2f69f4f72a0,7470a1ddb5f78a811fbef15b2556781b,delivered,"2016-10-07 17:37:49","2016-10-07 18:01:40","2016-10-25 12:05:58","2016-10-30 01:25:57","2016-12-19 00:00:00",23,0
021d35119e0e191a4fa47715d479b6f8,0ceb28a00e14081b054eee1421d9d970,delivered,"2018-03-02 13:20:21","2018-03-02 13:35:30","2018-03-02 22:44:48","2018-03-16 20:34:39","2018-03-20 00:00:00",14,0
021f26893462ec6a677baba7f06ce4c1,08fd236d2b9c7fb54e98c43a83d40cda,delivered,"2017-07-07 15:24:27","2017-07-07 15:35:08","2017-07-11 11:56:37","2017-07-22 12:59:28","2017-08-01 00:00:00",15,0
02218eb2a33847087a46d34397835b2a,e3aaae760c7433a9e8cde67c265f494a,delivered,"2017-06-17 15:27:18","2017-06-20 11:15:30","2017-06-22 15:47:48","2017-06-30 16:44:55","2017-07-17 00:00:00",13,0
0221d784b11a24077b3531e860b73434,2e8a717f1328396791b375f2d401def0,delivered,"2017-12-14 09:40:40","2017-12-14 09:52:40","2017-12-14 21:42:14","2017-12-26 23:19:06","2018-01-12 00:00:00",12,0
0222b443ebbd702540abbaf4f5ff7edf,b17fdd3ce7dab9006c20a275bbf7c804,delivered,"2018-07-19 21:42:21","2018-07-19 21:55:52","2018-07-20 12:46:00","2018-08-13 17:33:29","2018-08-14 00:00:00",25,0
022e34b10acb0f74f51f03b3bf8d996d,63f88c298f90fa0472a1c82af364fb5d,delivered,"2018-01-11 16:15:43","2018-01-12 16:09:04","2018-01-15 19:24:58","2018-01-23 20:32:50","2018-02-07 00:00:00",12,0
0231382a78f19752dabca6a86b618152,02cb822eec8b6309e7ce715ccea3390d,delivered,"2017-03-09 21:17:43","2017-03-09 21:17:43","2017-03-16 09:30:51","2017-03-23 12:42:21","2017-03-28 00:00:00",14,0
0231a1f06afc507072e11f93fa6e736b,92effc61cdcde58dde1a6295fe519bb4,delivered,"2018-05-08 12:44:54","2018-05-09 12:55:31","2018-05-11 08:17:00","2018-05-22 20:35:45","2018-05-28 00:00:00",14,0
0231f6b89e5798ff6c0dfb1e18a94da9,719f6e6129a784bbc01b1267fe488547,delivered,"2018-08-04 12:35:23","2018-08-04 12:50:19","2018-08-16 11:49:00","2018-08-17 17:43:45","2018-08-22 00:00:00",13,0
0232512713ff84ce6ae5c96971894149,dd697a2e78207fa7b19293cccfb33729,delivered,"2018-03-25 11:20:56","2018-03-27 03:55:46","2018-04-10 18:26:48","2018-04-11 18:48:49","2018-04-23 00:00:00",17,0
02346fd715e28d8e4fdb6893cd121f71,ccd330b2a68b43ccc7456bd7b62e679f,delivered,"2017-11-08 21:08:02","2017-11-08 21:26:31","2017-11-09 23:07:47","2017-11-22 20:11:44","2017-11-28 00:00:00",14,0
0236711b7bfcba7479639be980c21128,f1078903d2e4453e0d1905618174a3dc,delivered,"2017-06-14 16:19:07","2017-06-14 16:31:47","2017-06-23 08:57:42","2017-07-05 13:12:40","2017-07-17 00:00:00",21,0
023a60303ff8d9e08b99e7474f7416ce,3570b59a7408f4a3aaa95d2c0485f243,delivered,"2017-06-12 21:16:00","2017-06-14 02:15:17","2017-06-19 11:52:44","2017-06-28 14:27:54","2017-07-07 00:00:00",16,0
023af4b88d12c9f3f56bcb55da0450c5,96b3ea36ae6536e8d46ac247b72b9364,delivered,"2017-12-09 17:31:45","2017-12-09 17:50:26","2017-12-14 22:21:44","2018-01-08 23:12:49","2018-01-09 00:00:00",30,0
023b3575b6649cf01cb239c0e9603262,6b994d4f438ab832290549dd01b35032,delivered,"2017-12-28 01:15:31","2017-12-28 01:28:00","2018-01-04 22:59:16","2018-01-15 12:22:29","2018-01-30 00:00:00",18,0
023faf5fac58639f7cf53cb7dd219859,affe45dfbbc85f104e46987acfae38b3,delivered,"2018-01-14 20:18:38","2018-01-14 20:31:34","2018-01-20 10:45:40","2018-02-02 22:48:40","2018-02-06 00:00:00",19,0
024554aeb0da84476f1c31a711e0990c,ed5ec5a2659505eb7eb931b0ca57a870,delivered,"2018-04-18 14:22:18","2018-04-18 14:35:14","2018-04-19 18:58:27","2018-05-04 17:11:41","2018-05-14 00:00:00",16,0
0245af1fbe1f70f5ac7c1793c78f12cb,c6bf16f05f0fdc4603d841d215a13edb,delivered,"2018-01-16 15:14:13","2018-01-16 15:31:13","2018-01-18 18:55:06","2018-01-30 22:24:44","2018-02-16 00:00:00",14,0
0247aa98317f60908e99f44e7a2a4896,c2a9d304ac6f6c83a1d58953845a94b0,delivered,"2017-12-08 11:32:44","2017-12-09 02:37:23","2017-12-11 16:38:52","2018-01-08 23:13:13","2018-01-08 00:00:00",31,0
0248cb6c91b223b74dc554e1d2c2a59d,720f9eb7343c0fb80260074ae6c3fc35,delivered,"2018-04-25 17:50:13","2018-04-25 18:10:11","2018-04-26 13:44:00","2018-05-08 21:24:39","2018-05-25 00:00:00",13,0
024bee763e8abbf0cd46fa7f440c41ea,110da78c3da35776c00e4ddee0646997,delivered,"2017-08-06 22:47:20","2017-08-07 15:45:30","2017-08-11 18:42:19","2017-08-17 18:12:46","2017-08-31 00:00:00",11,0
024d4ef645f204e4f95cb2a0d9cc61f9,1586d296dc10717a16c0ebfbd90439b5,delivered,"2017-10-29 09:07:09","2017-10-31 04:10:21","2017-10-31 22:14:37","2017-11-10 18:35:48","2017-11-24 00:00:00",12,0
02504308041b6ad0a112b2b7159439ed,96cfaf71faaf9a904c4045fd835853cc,delivered,"2018-03-09 10:11:51","2018-03-13 04:48:01","2018-03-27 22:06:36","2018-04-10 19:13:44","2018-04-19 00:00:00",32,0
0252299d97791cd5879873cba920d1f7,0ef08c64c1b6a57d81ced188dd485805,delivered,"2017-10-20 12:37:34","2017-10-24 03:35:32","2017-10-25 15:45:36","2017-10-31 20:17:36","2017-11-16 00:00:00",11,0
025321e4e9674e090b7bc101f9c5ab5a,3674db4a48cbcbd032d3d2274f9018af,delivered,"2017-06-20 21:56:51","2017-06-20 22:10:14","2017-06-22 18:14:03","2017-07-02 12:41:52","2017-07-12 00:00:00",12,0
02556030d826438ef986ab5fd723a9a5,7e99f5592fa32c986abe9622f3058a49,delivered,"2018-02-11 10:47:59","2018-02-12 10:48:11","2018-02-16 20:09:12","2018-03-05 19:14:28","2018-03-14 00:00:00",22,0
02564f320004c61ebf621191f06365a9,29880b59222c463f415962d277f449df,delivered,"2018-02-18 17:02:17","2018-02-18 18:06:57","2018-02-22 12:59:14","2018-03-02 17:03:55","2018-03-09 00:00:00",12,0
0256530d814cde05587fcd8e1b992bc8,023d1d56f9187c91230a4e8b50ab6fb3,delivered,"2017-09-28 23:57:42","2017-09-29 13:56:12","2017-10-02 16:10:19","2017-10-16 19:42:30","2017-10-26 00:00:00",18,0
02593f8472d9ab3c2620b1b46166c231,35a7bbd619604e6a5796498ff353983d,delivered,"2017-07-12 11:50:10","2017-07-12 12:55:10","2017-07-12 19:07:57","2017-07-25 13:07:58","2017-08-01 00:00:00",13,0
0259b4edb1ee1ebd0263f59bd790a938,bee393f2250bb90bd7431d95b7172566,delivered,"2017-09-01 03:12:29","2017-09-01 03:25:08","2017-09-12 15:18:39","2017-09-19 17:00:12","2017-09-20 00:00:00",18,0
0259bebdec429a3ec5a653df8f28574e,b04bda1c59e5886ca37fd5cbb9729b28,delivered,"2018-01-07 14:22:43","2018-01-09 07:18:04","2018-01-10 14:44:19","2018-01-26 16:37:18","2018-01-31 00:00:00",19,0
0259ec3c458d0e8c7564647a42408fa6,7c91fa46908712a478a20deaf86252bf,delivered,"2018-03-14 08:53:31","2018-03-14 09:08:20","2018-03-14 21:52:41","2018-04-02 16:18:39","2018-04-11 00:00:00",19,0
025a244ae3d5e6c53b7f9c902643f510,1e1ee4caf4aaf60c6f5e95263a294267,delivered,"2017-08-15 14:37:16","2017-08-16 03:15:08","2017-08-21 15:09:47","2017-08-28 18:42:22","2017-09-11 00:00:00",13,0
025a548c7e6d70e6b6cf600a112b0d9c,2f70159435ac1cfc015410b83084620a,delivered,"2018-06-01 12:39:45","2018-06-01 12:52:11","2018-06-04 15:30:00","2018-06-15 00:21:37","2018-07-24 00:00:00",14,0
025c72e88fbf2358be05c594d4ad5091,4e766deafc3ec54aa57cb6d4d705e506,delivered,"2017-03-15 21:24:27","2017-03-15 21:24:27","2017-03-16 13:54:27","2017-03-28 16:08:03","2017-04-13 00:00:00",13,0
026054570865201773b27b2748af1217,7b2dc93ae14fdd68c575ca579d937b71,delivered,"2017-12-08 14:32:08","2017-12-08 14:49:20","2017-12-11 19:32:15","2017-12-22 20:59:01","2018-01-08 00:00:00",14,0
02605c218285d02df75a255f13396f1e,b1416ec5bad2d6fed050cd451470e76a,delivered,"2017-01-31 17:43:09","2017-01-31 17:55:11","2017-02-01 02:07:32","2017-02-14 12:47:51","2017-03-13 00:00:00",14,0
0260b4ed1d24feacffa9d9783016a467,b8cc30d4bb91f771891ae6aace4270b5,delivered,"2017-03-21 17:14:02","2017-03-21 17:14:02","2017-03-22 10:26:58","2017-04-08 03:03:48","2017-04-11 00:00:00",18,0
02610d88ac343ed64988d2706ce3ebfd,e7214f2cd8744c2d6d53e74e226ad9de,delivered,"2018-02-04 19:34:05","2018-02-06 04:33:11","2018-02-06 22:42:45","2018-02-22 13:27:53","2018-03-06 00:00:00",18,0
0261459497a63d27d6f197c00f2402d3,6dac42a8db39e203ab662d2bac64fa33,delivered,"2017-12-12 19:45:12","2017-12-12 19:57:25","2017-12-15 20:00:29","2018-01-05 15:47:34","2018-01-10 00:00:00",24,0
0261b9a1fd7da49cec3906e055b2f59d,8e78dbe65183a6e99960e0ce46b373ae,delivered,"2017-02-26 23:37:07","2017-02-26 23:50:19","2017-03-01 11:09:38","2017-03-15 06:55:38","2017-03-30 00:00:00",17,0
02623e799dcc1e41066ddfe4af591f24,5ffea9b2ecf7eb23b4db0b1c4f76765d,delivered,"2017-12-06 08:47:32","2017-12-06 08:57:21","2017-12-06 23:48:32","2017-12-23 18:14:39","2018-01-04 00:00:00",17,0
02624f7cd7272b3e027320023dbdc99b,5cc48607521a18de6b6e2eeaace14501,delivered,"2017-10-10 09:37:51","2017-10-12 02:31:56","2017-10-18 21:52:10","2017-10-25 17:44:06","2017-11-17 00:00:00",15,0
0263464225bdea582f602c369c2b6061,f36723822267d804066b22ef8b5eb655,delivered,"2018-04-04 22:23:19","2018-04-04 22:35:17","2018-04-06 17:54:36","2018-04-30 13:51:11","2018-05-07 00:00:00",26,0
02640665fed0e2c2cdbe0f266a2aa1f2,0bdaa2e4eb24874165d8a289092f7407,delivered,"2018-08-09 13:26:02","2018-08-09 14:30:58","2018-08-10 15:50:00","2018-08-29 21:22:41","2018-08-31 00:00:00",20,0
02659c8edf02d1cb48b8b388ac7da90e,c6ea5fee4779628bf4d55977fec66560,delivered,"2018-04-10 16:18:22","2018-04-10 16:35:11","2018-04-11 18:05:01","2018-04-23 15:18:44","2018-05-03 00:00:00",13,0
0265de29d2bf47d85101018e7f7d4ff6,adf1ecaca5e192f1356ed0760e5432ae,delivered,"2017-04-30 07:43:30","2017-04-30 07:55:11","2017-05-10 18:41:46","2017-05-18 08:19:06","2017-06-06 00:00:00",18,0
02671152ed141efc95384bdd230bc544,08ebd000e60012404de32cacee764799,delivered,"2017-11-26 21:33:25","2017-11-26 21:53:43","2017-11-28 14:23:11","2017-12-12 19:33:36","2017-12-20 00:00:00",16,0
0267556bb9e07f6184470cf755f5b5da,aae14cc68c254aa377d8a2139e3c7c72,delivered,"2017-05-06 22:56:18","2017-05-06 23:10:09","2017-05-09 07:44:52","2017-05-30 12:55:32","2017-06-02 00:00:00",24,0
0268f664f7833aa949da2eae5321aa5b,0e5cde0fdd1709898292a48802e28144,delivered,"2017-04-27 23:32:37","2017-04-29 02:43:13","2017-05-12 17:19:43","2017-05-18 09:26:44","2017-05-31 00:00:00",21,0
026a8d09914c519feb34944477b6bd41,47a9d5ffbfeea9fd0290d4c461d7a169,delivered,"2017-08-27 12:57:14","2017-08-27 13:05:13","2017-08-28 18:56:06","2017-09-09 14:03:10","2017-10-04 00:00:00",13,0
026d16bd3f41638e1003e974e5487904,e3d123ca587e904151c6ee18f3481f99,delivered,"2017-09-12 08:55:36","2017-09-13 03:24:53","2017-09-18 13:50:17","2017-10-10 15:24:49","2017-12-05 00:00:00",28,0
02702047ff5a89b9dd2f5afa7dcff91e,cc1b493af97ae700d97fce303d5af14e,delivered,"2017-05-11 23:04:35","2017-05-11 23:15:09","2017-05-17 14:10:01","2017-05-22 16:08:38","2017-06-02 00:00:00",11,0
