product_category_name_english,order_purchase_timestamp,total_sales_val,cumulative_sum
bed_bath_table,"2017-09-14 15:26:14",183.69,331847.60
bed_bath_table,"2017-09-14 15:42:11",194.01,332041.61
bed_bath_table,"2017-09-14 16:18:12",60.00,332101.61
bed_bath_table,"2017-09-14 18:07:33",52.59,332154.20
bed_bath_table,"2017-09-14 19:30:45",191.99,332346.19
bed_bath_table,"2017-09-14 21:09:30",191.99,332538.18
bed_bath_table,"2017-09-14 21:53:50",103.55,332641.73
bed_bath_table,"2017-09-14 22:41:10",187.99,332829.72
bed_bath_table,"2017-09-15 00:36:44",194.53,333024.25
bed_bath_table,"2017-09-15 09:07:56",82.82,333107.07
bed_bath_table,"2017-09-15 10:40:36",69.73,333176.80
bed_bath_table,"2017-09-15 11:44:50",182.98,333359.78
bed_bath_table,"2017-09-15 13:21:22",183.86,333543.64
bed_bath_table,"2017-09-15 13:51:39",24.75,333568.39
bed_bath_table,"2017-09-15 14:13:05",24.68,333593.07
bed_bath_table,"2017-09-15 14:13:05",24.68,333617.75
bed_bath_table,"2017-09-15 14:17:12",114.90,333732.65
bed_bath_table,"2017-09-15 14:44:26",99.95,333832.60
bed_bath_table,"2017-09-15 16:20:38",201.65,334034.25
bed_bath_table,"2017-09-15 16:33:32",223.50,334257.75
bed_bath_table,"2017-09-15 18:49:12",141.69,334399.44
bed_bath_table,"2017-09-15 21:36:09",55.01,334454.45
bed_bath_table,"2017-09-15 21:36:29",133.05,334587.50
bed_bath_table,"2017-09-15 21:38:25",152.59,334740.09
bed_bath_table,"2017-09-15 21:38:25",114.16,334854.25
bed_bath_table,"2017-09-15 21:42:01",133.76,334988.01
bed_bath_table,"2017-09-15 22:00:19",107.78,335095.79
bed_bath_table,"2017-09-15 22:08:17",84.00,335179.79
bed_bath_table,"2017-09-15 22:24:55",196.79,335376.58
bed_bath_table,"2017-09-15 22:24:55",196.79,335573.37
bed_bath_table,"2017-09-15 22:24:55",196.79,335770.16
bed_bath_table,"2017-09-15 22:45:30",24.75,335794.91
bed_bath_table,"2017-09-15 23:28:26",93.98,335888.89
bed_bath_table,"2017-09-16 00:43:23",25.75,335914.64
bed_bath_table,"2017-09-16 00:45:39",63.97,335978.61
bed_bath_table,"2017-09-16 08:51:24",196.25,336174.86
bed_bath_table,"2017-09-16 09:34:01",183.95,336358.81
bed_bath_table,"2017-09-16 10:07:01",113.62,336472.43
bed_bath_table,"2017-09-16 11:20:10",45.09,336517.52
bed_bath_table,"2017-09-16 12:09:42",68.89,336586.41
bed_bath_table,"2017-09-16 12:30:24",106.16,336692.57
bed_bath_table,"2017-09-16 13:24:07",106.16,336798.73
bed_bath_table,"2017-09-16 14:51:37",42.36,336841.09
bed_bath_table,"2017-09-16 14:51:37",119.27,336960.36
bed_bath_table,"2017-09-16 14:51:37",212.34,337172.70
bed_bath_table,"2017-09-16 15:26:00",183.95,337356.65
bed_bath_table,"2017-09-16 16:01:47",186.49,337543.14
bed_bath_table,"2017-09-16 16:08:59",183.95,337727.09
bed_bath_table,"2017-09-16 17:28:17",178.94,337906.03
bed_bath_table,"2017-09-16 17:28:17",178.94,338084.97
bed_bath_table,"2017-09-16 17:43:25",171.70,338256.67
bed_bath_table,"2017-09-16 19:16:20",183.95,338440.62
bed_bath_table,"2017-09-16 20:30:50",17.68,338458.30
bed_bath_table,"2017-09-16 20:44:37",174.81,338633.11
bed_bath_table,"2017-09-16 21:10:54",111.02,338744.13
bed_bath_table,"2017-09-16 21:20:47",174.81,338918.94
bed_bath_table,"2017-09-16 23:49:43",225.12,339144.06
bed_bath_table,"2017-09-17 01:09:23",182.94,339327.00
bed_bath_table,"2017-09-17 09:59:15",104.86,339431.86
bed_bath_table,"2017-09-17 10:32:28",150.74,339582.60
bed_bath_table,"2017-09-17 12:34:39",40.00,339622.60
bed_bath_table,"2017-09-17 13:05:58",180.60,339803.20
bed_bath_table,"2017-09-17 13:31:31",181.51,339984.71
bed_bath_table,"2017-09-17 14:12:52",100.30,340085.01
bed_bath_table,"2017-09-17 14:46:11",226.12,340311.13
bed_bath_table,"2017-09-17 14:51:56",81.08,340392.21
bed_bath_table,"2017-09-17 17:01:49",82.66,340474.87
bed_bath_table,"2017-09-17 17:40:17",125.53,340600.40
bed_bath_table,"2017-09-17 18:20:45",121.60,340722.00
bed_bath_table,"2017-09-17 18:46:01",111.02,340833.02
bed_bath_table,"2017-09-17 19:18:54",107.53,340940.55
bed_bath_table,"2017-09-17 19:21:22",75.77,341016.32
bed_bath_table,"2017-09-17 20:17:49",72.14,341088.46
bed_bath_table,"2017-09-17 21:03:28",53.70,341142.16
bed_bath_table,"2017-09-17 21:39:44",226.12,341368.28
bed_bath_table,"2017-09-17 22:36:58",226.12,341594.40
bed_bath_table,"2017-09-17 22:48:08",226.14,341820.54
bed_bath_table,"2017-09-17 23:21:05",81.60,341902.14
bed_bath_table,"2017-09-18 01:02:11",299.75,342201.89
bed_bath_table,"2017-09-18 08:24:12",119.84,342321.73
bed_bath_table,"2017-09-18 08:34:17",73.15,342394.88
bed_bath_table,"2017-09-18 11:23:52",69.73,342464.61
bed_bath_table,"2017-09-18 11:23:52",69.73,342534.34
bed_bath_table,"2017-09-18 11:33:17",91.66,342626.00
bed_bath_table,"2017-09-18 12:06:42",134.45,342760.45
bed_bath_table,"2017-09-18 12:57:19",101.48,342861.93
bed_bath_table,"2017-09-18 12:58:42",39.24,342901.17
bed_bath_table,"2017-09-18 13:24:40",73.15,342974.32
bed_bath_table,"2017-09-18 13:37:37",38.17,343012.49
bed_bath_table,"2017-09-18 14:31:42",61.80,343074.29
bed_bath_table,"2017-09-18 15:30:12",37.49,343111.78
bed_bath_table,"2017-09-18 15:30:12",37.49,343149.27
bed_bath_table,"2017-09-18 15:30:12",37.49,343186.76
bed_bath_table,"2017-09-18 15:30:12",37.49,343224.25
bed_bath_table,"2017-09-18 15:41:27",78.77,343303.02
bed_bath_table,"2017-09-18 16:45:11",251.69,343554.71
bed_bath_table,"2017-09-18 18:02:45",106.16,343660.87
bed_bath_table,"2017-09-18 18:49:26",131.61,343792.48
bed_bath_table,"2017-09-18 18:53:15",22.08,343814.56
bed_bath_table,"2017-09-18 18:53:15",22.09,343836.65
bed_bath_table,"2017-09-18 18:53:15",27.28,343863.93
bed_bath_table,"2017-09-18 18:53:15",27.28,343891.21
bed_bath_table,"2017-09-18 20:07:26",75.07,343966.28
bed_bath_table,"2017-09-18 20:11:16",43.56,344009.84
bed_bath_table,"2017-09-18 20:11:16",40.45,344050.29
bed_bath_table,"2017-09-18 20:11:16",43.56,344093.85
bed_bath_table,"2017-09-18 20:11:16",43.56,344137.41
bed_bath_table,"2017-09-18 20:22:43",228.90,344366.31
bed_bath_table,"2017-09-18 20:22:43",228.90,344595.21
bed_bath_table,"2017-09-18 21:23:58",111.02,344706.23
bed_bath_table,"2017-09-18 22:08:37",183.95,344890.18
bed_bath_table,"2017-09-18 23:05:10",137.99,345028.17
bed_bath_table,"2017-09-18 23:11:47",110.60,345138.77
bed_bath_table,"2017-09-18 23:20:23",36.75,345175.52
bed_bath_table,"2017-09-19 01:02:44",91.77,345267.29
bed_bath_table,"2017-09-19 02:06:24",106.16,345373.45
bed_bath_table,"2017-09-19 05:51:12",66.63,345440.08
bed_bath_table,"2017-09-19 10:48:25",65.05,345505.13
bed_bath_table,"2017-09-19 12:16:06",112.92,345618.05
bed_bath_table,"2017-09-19 12:19:44",73.43,345691.48
bed_bath_table,"2017-09-19 12:19:57",172.04,345863.52
bed_bath_table,"2017-09-19 13:22:56",125.53,345989.05
bed_bath_table,"2017-09-19 13:22:56",125.53,346114.58
bed_bath_table,"2017-09-19 16:33:22",95.79,346210.37
bed_bath_table,"2017-09-19 16:33:22",95.79,346306.16
bed_bath_table,"2017-09-19 17:48:28",162.64,346468.80
bed_bath_table,"2017-09-19 18:05:34",165.03,346633.83
bed_bath_table,"2017-09-19 20:18:47",82.80,346716.63
bed_bath_table,"2017-09-19 21:16:51",73.15,346789.78
bed_bath_table,"2017-09-19 21:16:51",73.15,346862.93
bed_bath_table,"2017-09-19 23:46:28",92.80,346955.73
bed_bath_table,"2017-09-20 00:01:18",139.31,347095.04
bed_bath_table,"2017-09-20 10:08:50",87.64,347182.68
bed_bath_table,"2017-09-20 10:53:34",117.85,347300.53
bed_bath_table,"2017-09-20 11:54:05",168.20,347468.73
bed_bath_table,"2017-09-20 12:26:50",103.55,347572.28
bed_bath_table,"2017-09-20 13:00:51",629.48,348201.76
bed_bath_table,"2017-09-20 13:29:14",73.15,348274.91
bed_bath_table,"2017-09-20 13:52:10",69.73,348344.64
bed_bath_table,"2017-09-20 14:04:17",106.16,348450.80
bed_bath_table,"2017-09-20 14:04:17",106.16,348556.96
bed_bath_table,"2017-09-20 14:49:31",119.84,348676.80
bed_bath_table,"2017-09-20 14:49:31",119.84,348796.64
bed_bath_table,"2017-09-20 15:29:33",89.05,348885.69
bed_bath_table,"2017-09-20 15:48:41",103.55,348989.24
bed_bath_table,"2017-09-20 16:08:03",108.49,349097.73
bed_bath_table,"2017-09-20 16:08:03",80.23,349177.96
bed_bath_table,"2017-09-20 16:58:40",27.59,349205.55
bed_bath_table,"2017-09-20 16:58:40",27.59,349233.14
bed_bath_table,"2017-09-20 17:10:13",162.64,349395.78
bed_bath_table,"2017-09-20 18:00:29",92.80,349488.58
bed_bath_table,"2017-09-20 19:08:10",186.83,349675.41
bed_bath_table,"2017-09-20 20:29:14",133.76,349809.17
bed_bath_table,"2017-09-20 21:08:06",103.75,349912.92
bed_bath_table,"2017-09-20 21:12:23",127.92,350040.84
bed_bath_table,"2017-09-20 21:48:39",162.64,350203.48
bed_bath_table,"2017-09-20 22:05:03",117.85,350321.33
bed_bath_table,"2017-09-20 22:44:24",365.42,350686.75
bed_bath_table,"2017-09-20 23:28:43",71.53,350758.28
bed_bath_table,"2017-09-20 23:34:17",194.85,350953.13
bed_bath_table,"2017-09-21 00:33:57",173.88,351127.01
bed_bath_table,"2017-09-21 01:28:53",162.64,351289.65
bed_bath_table,"2017-09-21 01:33:10",199.74,351489.39
bed_bath_table,"2017-09-21 01:33:10",158.08,351647.47
bed_bath_table,"2017-09-21 09:07:43",125.53,351773.00
bed_bath_table,"2017-09-21 09:31:51",173.88,351946.88
bed_bath_table,"2017-09-21 10:07:01",103.55,352050.43
bed_bath_table,"2017-09-21 11:06:58",51.63,352102.06
bed_bath_table,"2017-09-21 13:05:39",143.01,352245.07
bed_bath_table,"2017-09-21 13:07:21",82.12,352327.19
bed_bath_table,"2017-09-21 13:22:26",51.63,352378.82
bed_bath_table,"2017-09-21 13:59:15",125.15,352503.97
bed_bath_table,"2017-09-21 14:14:40",201.21,352705.18
bed_bath_table,"2017-09-21 14:14:40",201.21,352906.39
bed_bath_table,"2017-09-21 17:13:40",52.61,352959.00
bed_bath_table,"2017-09-21 17:13:40",52.61,353011.61
bed_bath_table,"2017-09-21 17:43:40",162.64,353174.25
bed_bath_table,"2017-09-21 18:07:47",131.84,353306.09
bed_bath_table,"2017-09-21 18:21:46",173.88,353479.97
bed_bath_table,"2017-09-21 19:19:32",182.92,353662.89
bed_bath_table,"2017-09-21 20:11:08",90.98,353753.87
bed_bath_table,"2017-09-21 21:13:30",76.08,353829.95
bed_bath_table,"2017-09-21 22:01:26",135.44,353965.39
bed_bath_table,"2017-09-21 22:14:13",44.84,354010.23
bed_bath_table,"2017-09-21 22:22:09",187.63,354197.86
bed_bath_table,"2017-09-21 22:22:09",50.79,354248.65
bed_bath_table,"2017-09-21 22:22:18",45.09,354293.74
bed_bath_table,"2017-09-21 22:28:04",72.14,354365.88
bed_bath_table,"2017-09-21 23:15:23",99.70,354465.58
bed_bath_table,"2017-09-22 00:10:18",286.17,354751.75
bed_bath_table,"2017-09-22 00:11:03",131.04,354882.79
bed_bath_table,"2017-09-22 01:26:18",111.02,354993.81
bed_bath_table,"2017-09-22 01:42:48",130.16,355123.97
bed_bath_table,"2017-09-22 08:31:25",190.55,355314.52
bed_bath_table,"2017-09-22 10:24:45",68.89,355383.41
bed_bath_table,"2017-09-22 13:40:26",50.68,355434.09
bed_bath_table,"2017-09-22 13:41:06",33.84,355467.93
bed_bath_table,"2017-09-22 13:41:06",33.84,355501.77
bed_bath_table,"2017-09-22 13:48:05",28.00,355529.77
bed_bath_table,"2017-09-22 15:26:28",106.16,355635.93
bed_bath_table,"2017-09-22 15:48:29",175.82,355811.75
bed_bath_table,"2017-09-22 18:14:06",116.85,355928.60
bed_bath_table,"2017-09-22 19:38:21",204.45,356133.05
bed_bath_table,"2017-09-22 22:31:11",102.96,356236.01
bed_bath_table,"2017-09-22 23:13:00",165.57,356401.58
bed_bath_table,"2017-09-23 00:09:48",131.26,356532.84
bed_bath_table,"2017-09-23 08:32:53",83.59,356616.43
bed_bath_table,"2017-09-23 10:07:31",108.72,356725.15
bed_bath_table,"2017-09-23 12:53:19",106.16,356831.31
bed_bath_table,"2017-09-23 12:53:19",106.16,356937.47
bed_bath_table,"2017-09-23 15:05:38",48.05,356985.52
bed_bath_table,"2017-09-23 15:34:57",106.16,357091.68
bed_bath_table,"2017-09-23 16:04:49",107.78,357199.46
bed_bath_table,"2017-09-23 20:37:54",20.84,357220.30
bed_bath_table,"2017-09-23 20:37:54",20.84,357241.14
bed_bath_table,"2017-09-24 06:47:11",121.09,357362.23
bed_bath_table,"2017-09-24 09:30:35",33.00,357395.23
bed_bath_table,"2017-09-24 09:30:35",29.00,357424.23
bed_bath_table,"2017-09-24 14:59:52",113.62,357537.85
bed_bath_table,"2017-09-24 14:59:52",113.62,357651.47
bed_bath_table,"2017-09-24 16:01:26",124.24,357775.71
bed_bath_table,"2017-09-24 16:01:26",124.24,357899.95
bed_bath_table,"2017-09-24 18:11:31",139.47,358039.42
bed_bath_table,"2017-09-24 20:10:30",58.59,358098.01
bed_bath_table,"2017-09-24 20:37:43",67.88,358165.89
bed_bath_table,"2017-09-24 20:37:43",67.88,358233.77
bed_bath_table,"2017-09-24 20:58:08",174.41,358408.18
bed_bath_table,"2017-09-24 21:12:47",97.81,358505.99
bed_bath_table,"2017-09-24 21:12:47",97.81,358603.80
bed_bath_table,"2017-09-24 21:56:05",67.98,358671.78
bed_bath_table,"2017-09-24 22:04:50",97.55,358769.33
bed_bath_table,"2017-09-24 23:48:05",191.25,358960.58
bed_bath_table,"2017-09-24 23:53:13",201.65,359162.23
bed_bath_table,"2017-09-25 07:05:47",27.75,359189.98
bed_bath_table,"2017-09-25 07:05:47",24.75,359214.73
bed_bath_table,"2017-09-25 09:25:42",125.53,359340.26
bed_bath_table,"2017-09-25 10:37:00",61.69,359401.95
bed_bath_table,"2017-09-25 12:28:22",205.04,359606.99
bed_bath_table,"2017-09-25 13:09:01",57.77,359664.76
bed_bath_table,"2017-09-25 17:17:20",113.62,359778.38
bed_bath_table,"2017-09-25 17:39:29",69.84,359848.22
bed_bath_table,"2017-09-25 17:39:29",69.84,359918.06
bed_bath_table,"2017-09-25 19:12:08",127.38,360045.44
bed_bath_table,"2017-09-25 19:58:46",116.51,360161.95
bed_bath_table,"2017-09-25 19:58:46",116.51,360278.46
bed_bath_table,"2017-09-25 19:58:46",140.67,360419.13
bed_bath_table,"2017-09-25 20:31:25",76.88,360496.01
bed_bath_table,"2017-09-25 20:32:00",104.28,360600.29
bed_bath_table,"2017-09-25 21:33:51",66.97,360667.26
bed_bath_table,"2017-09-25 21:50:22",86.73,360753.99
bed_bath_table,"2017-09-25 22:12:33",163.79,360917.78
bed_bath_table,"2017-09-26 09:23:05",133.14,361050.92
bed_bath_table,"2017-09-26 11:17:16",144.10,361195.02
bed_bath_table,"2017-09-26 11:52:33",192.75,361387.77
bed_bath_table,"2017-09-26 12:10:26",127.92,361515.69
bed_bath_table,"2017-09-26 12:32:39",180.95,361696.64
bed_bath_table,"2017-09-26 14:49:01",206.09,361902.73
bed_bath_table,"2017-09-26 14:49:01",206.09,362108.82
bed_bath_table,"2017-09-26 15:00:41",105.06,362213.88
bed_bath_table,"2017-09-26 15:51:24",67.13,362281.01
bed_bath_table,"2017-09-26 19:28:45",76.64,362357.65
bed_bath_table,"2017-09-26 19:37:01",69.73,362427.38
bed_bath_table,"2017-09-26 20:42:08",106.99,362534.37
bed_bath_table,"2017-09-26 20:48:50",284.23,362818.60
bed_bath_table,"2017-09-26 20:57:48",82.70,362901.30
bed_bath_table,"2017-09-26 21:14:41",121.18,363022.48
bed_bath_table,"2017-09-26 22:15:44",36.75,363059.23
bed_bath_table,"2017-09-26 23:53:06",188.50,363247.73
bed_bath_table,"2017-09-27 10:53:52",131.61,363379.34
bed_bath_table,"2017-09-27 11:38:11",455.70,363835.04
bed_bath_table,"2017-09-27 13:28:47",175.82,364010.86
bed_bath_table,"2017-09-27 14:42:21",173.72,364184.58
bed_bath_table,"2017-09-27 17:06:27",174.47,364359.05
bed_bath_table,"2017-09-27 22:01:59",69.73,364428.78
bed_bath_table,"2017-09-27 22:55:18",164.10,364592.88
bed_bath_table,"2017-09-27 23:45:05",178.85,364771.73
bed_bath_table,"2017-09-28 00:10:02",73.09,364844.82
bed_bath_table,"2017-09-28 00:10:02",62.65,364907.47
bed_bath_table,"2017-09-28 00:20:50",174.04,365081.51
bed_bath_table,"2017-09-28 07:17:11",69.73,365151.24
bed_bath_table,"2017-09-28 07:55:13",58.59,365209.83
bed_bath_table,"2017-09-28 12:02:45",108.30,365318.13
bed_bath_table,"2017-09-28 13:18:28",84.33,365402.46
bed_bath_table,"2017-09-28 13:18:28",84.33,365486.79
bed_bath_table,"2017-09-28 15:35:20",92.67,365579.46
bed_bath_table,"2017-09-28 20:34:16",269.22,365848.68
bed_bath_table,"2017-09-28 20:51:51",67.82,365916.50
bed_bath_table,"2017-09-28 20:51:51",67.82,365984.32
bed_bath_table,"2017-09-28 21:07:47",75.95,366060.27
bed_bath_table,"2017-09-28 21:07:47",75.95,366136.22
bed_bath_table,"2017-09-28 22:52:48",94.56,366230.78
bed_bath_table,"2017-09-29 08:12:43",69.73,366300.51
bed_bath_table,"2017-09-29 12:42:40",65.11,366365.62
bed_bath_table,"2017-09-29 13:41:11",56.01,366421.63
bed_bath_table,"2017-09-29 13:49:08",351.96,366773.59
bed_bath_table,"2017-09-29 14:10:13",64.90,366838.49
bed_bath_table,"2017-09-29 16:07:24",67.76,366906.25
bed_bath_table,"2017-09-29 16:41:06",42.18,366948.43
bed_bath_table,"2017-09-29 16:41:06",19.81,366968.24
bed_bath_table,"2017-09-29 17:09:07",69.73,367037.97
bed_bath_table,"2017-09-29 18:18:16",135.17,367173.14
bed_bath_table,"2017-09-29 19:16:52",72.68,367245.82
bed_bath_table,"2017-09-29 19:42:52",258.68,367504.50
bed_bath_table,"2017-09-29 19:42:52",258.68,367763.18
bed_bath_table,"2017-09-29 19:42:52",258.68,368021.86
bed_bath_table,"2017-09-29 19:42:52",258.68,368280.54
bed_bath_table,"2017-09-29 20:48:53",71.75,368352.29
bed_bath_table,"2017-09-30 10:05:18",35.19,368387.48
bed_bath_table,"2017-09-30 14:13:01",77.99,368465.47
bed_bath_table,"2017-09-30 14:35:09",38.75,368504.22
bed_bath_table,"2017-09-30 17:14:20",179.07,368683.29
bed_bath_table,"2017-09-30 21:38:11",57.82,368741.11
bed_bath_table,"2017-09-30 21:55:40",131.61,368872.72
bed_bath_table,"2017-10-01 01:10:18",278.19,369150.91
bed_bath_table,"2017-10-01 01:10:18",246.90,369397.81
bed_bath_table,"2017-10-01 13:25:48",129.41,369527.22
bed_bath_table,"2017-10-01 13:57:47",68.13,369595.35
bed_bath_table,"2017-10-01 14:07:57",60.75,369656.10
bed_bath_table,"2017-10-01 14:47:07",132.94,369789.04
bed_bath_table,"2017-10-01 15:19:14",186.72,369975.76
bed_bath_table,"2017-10-01 16:55:36",183.89,370159.65
bed_bath_table,"2017-10-01 18:25:06",114.33,370273.98
bed_bath_table,"2017-10-01 20:48:39",177.89,370451.87
bed_bath_table,"2017-10-01 20:48:40",131.61,370583.48
bed_bath_table,"2017-10-01 20:48:40",131.61,370715.09
bed_bath_table,"2017-10-01 20:48:40",131.61,370846.70
bed_bath_table,"2017-10-01 21:06:02",41.07,370887.77
bed_bath_table,"2017-10-01 21:06:02",68.33,370956.10
bed_bath_table,"2017-10-01 21:45:41",131.61,371087.71
bed_bath_table,"2017-10-01 21:55:31",55.60,371143.31
bed_bath_table,"2017-10-01 22:22:13",136.37,371279.68
bed_bath_table,"2017-10-01 22:55:25",129.83,371409.51
bed_bath_table,"2017-10-02 12:50:58",134.45,371543.96
bed_bath_table,"2017-10-02 13:45:58",82.12,371626.08
bed_bath_table,"2017-10-02 14:50:52",62.01,371688.09
bed_bath_table,"2017-10-02 14:50:52",62.01,371750.10
bed_bath_table,"2017-10-02 15:20:44",107.65,371857.75
bed_bath_table,"2017-10-02 16:39:00",57.60,371915.35
bed_bath_table,"2017-10-02 17:03:02",116.23,372031.58
bed_bath_table,"2017-10-02 17:41:37",73.15,372104.73
bed_bath_table,"2017-10-02 17:41:37",73.15,372177.88
bed_bath_table,"2017-10-02 17:41:37",73.15,372251.03
bed_bath_table,"2017-10-02 17:49:59",181.91,372432.94
bed_bath_table,"2017-10-02 17:59:25",82.73,372515.67
bed_bath_table,"2017-10-02 20:15:59",62.01,372577.68
bed_bath_table,"2017-10-02 21:10:39",39.84,372617.52
bed_bath_table,"2017-10-02 22:11:10",52.59,372670.11
bed_bath_table,"2017-10-02 22:11:10",52.59,372722.70
bed_bath_table,"2017-10-02 22:20:36",127.92,372850.62
bed_bath_table,"2017-10-03 00:46:01",113.62,372964.24
bed_bath_table,"2017-10-03 07:34:54",116.23,373080.47
bed_bath_table,"2017-10-03 07:57:54",106.88,373187.35
bed_bath_table,"2017-10-03 09:20:37",73.15,373260.50
bed_bath_table,"2017-10-03 11:10:28",105.71,373366.21
bed_bath_table,"2017-10-03 13:27:24",74.62,373440.83
bed_bath_table,"2017-10-03 14:05:27",184.26,373625.09
bed_bath_table,"2017-10-03 14:29:58",57.82,373682.91
bed_bath_table,"2017-10-03 14:32:26",69.73,373752.64
bed_bath_table,"2017-10-03 14:57:22",111.02,373863.66
bed_bath_table,"2017-10-03 17:00:40",71.63,373935.29
bed_bath_table,"2017-10-03 18:49:41",55.51,373990.80
bed_bath_table,"2017-10-03 18:49:41",132.46,374123.26
bed_bath_table,"2017-10-03 20:46:57",73.15,374196.41
bed_bath_table,"2017-10-03 21:23:41",80.40,374276.81
bed_bath_table,"2017-10-03 21:23:41",102.04,374378.85
bed_bath_table,"2017-10-03 21:36:04",61.01,374439.86
bed_bath_table,"2017-10-03 22:01:54",29.10,374468.96
bed_bath_table,"2017-10-03 22:01:54",29.10,374498.06
bed_bath_table,"2017-10-03 23:52:07",42.10,374540.16
bed_bath_table,"2017-10-03 23:52:07",42.10,374582.26
bed_bath_table,"2017-10-03 23:54:26",223.32,374805.58
bed_bath_table,"2017-10-04 00:03:23",72.75,374878.33
bed_bath_table,"2017-10-04 10:26:37",187.23,375065.56
bed_bath_table,"2017-10-04 10:53:54",73.15,375138.71
bed_bath_table,"2017-10-04 11:06:48",73.15,375211.86
bed_bath_table,"2017-10-04 13:05:06",61.01,375272.87
bed_bath_table,"2017-10-04 14:00:49",47.63,375320.50
bed_bath_table,"2017-10-04 14:04:56",241.61,375562.11
bed_bath_table,"2017-10-04 14:28:01",106.55,375668.66
bed_bath_table,"2017-10-04 18:47:46",112.71,375781.37
bed_bath_table,"2017-10-04 19:55:43",30.73,375812.10
bed_bath_table,"2017-10-04 19:55:43",150.43,375962.53
bed_bath_table,"2017-10-04 23:49:30",148.22,376110.75
bed_bath_table,"2017-10-05 01:37:34",69.73,376180.48
bed_bath_table,"2017-10-05 09:50:42",88.55,376269.03
bed_bath_table,"2017-10-05 11:28:14",108.72,376377.75
bed_bath_table,"2017-10-05 12:53:26",103.55,376481.30
bed_bath_table,"2017-10-05 13:16:25",133.08,376614.38
bed_bath_table,"2017-10-05 13:36:03",178.85,376793.23
bed_bath_table,"2017-10-05 18:26:36",310.74,377103.97
bed_bath_table,"2017-10-05 18:26:36",363.72,377467.69
bed_bath_table,"2017-10-05 18:26:36",133.03,377600.72
bed_bath_table,"2017-10-05 18:26:36",132.23,377732.95
bed_bath_table,"2017-10-05 18:56:26",87.64,377820.59
bed_bath_table,"2017-10-05 19:21:05",173.13,377993.72
bed_bath_table,"2017-10-05 20:26:25",121.09,378114.81
bed_bath_table,"2017-10-05 21:21:43",133.05,378247.86
bed_bath_table,"2017-10-05 21:54:27",60.75,378308.61
bed_bath_table,"2017-10-05 22:00:49",97.81,378406.42
bed_bath_table,"2017-10-05 22:31:44",116.94,378523.36
bed_bath_table,"2017-10-06 08:47:56",31.00,378554.36
bed_bath_table,"2017-10-06 08:49:54",83.41,378637.77
bed_bath_table,"2017-10-06 09:42:12",92.80,378730.57
bed_bath_table,"2017-10-06 10:13:09",61.05,378791.62
bed_bath_table,"2017-10-06 13:30:12",106.29,378897.91
bed_bath_table,"2017-10-06 13:34:07",71.82,378969.73
bed_bath_table,"2017-10-06 14:00:56",73.15,379042.88
bed_bath_table,"2017-10-06 14:00:56",73.15,379116.03
bed_bath_table,"2017-10-06 15:02:17",121.18,379237.21
bed_bath_table,"2017-10-06 16:57:08",64.10,379301.31
bed_bath_table,"2017-10-06 16:57:08",64.10,379365.41
bed_bath_table,"2017-10-06 17:01:58",116.94,379482.35
bed_bath_table,"2017-10-06 18:05:23",56.01,379538.36
bed_bath_table,"2017-10-06 23:32:02",62.82,379601.18
bed_bath_table,"2017-10-07 00:26:08",86.73,379687.91
bed_bath_table,"2017-10-07 12:54:49",41.01,379728.92
bed_bath_table,"2017-10-07 14:35:35",63.09,379792.01
bed_bath_table,"2017-10-07 15:33:38",40.00,379832.01
bed_bath_table,"2017-10-07 16:43:53",30.75,379862.76
bed_bath_table,"2017-10-07 17:11:22",171.32,380034.08
bed_bath_table,"2017-10-07 17:46:00",52.10,380086.18
bed_bath_table,"2017-10-07 17:46:00",52.10,380138.28
bed_bath_table,"2017-10-08 11:02:52",61.01,380199.29
bed_bath_table,"2017-10-08 12:40:00",58.59,380257.88
bed_bath_table,"2017-10-08 14:12:53",190.55,380448.43
bed_bath_table,"2017-10-08 16:05:13",135.29,380583.72
bed_bath_table,"2017-10-08 20:09:53",117.85,380701.57
bed_bath_table,"2017-10-08 21:40:15",69.73,380771.30
bed_bath_table,"2017-10-08 23:29:17",63.70,380835.00
bed_bath_table,"2017-10-09 04:34:38",40.00,380875.00
bed_bath_table,"2017-10-09 08:07:47",183.12,381058.12
bed_bath_table,"2017-10-09 08:13:06",130.43,381188.55
bed_bath_table,"2017-10-09 08:43:09",117.85,381306.40
bed_bath_table,"2017-10-09 08:46:23",43.39,381349.79
bed_bath_table,"2017-10-09 10:54:15",221.79,381571.58
bed_bath_table,"2017-10-09 15:30:44",269.50,381841.08
bed_bath_table,"2017-10-09 15:30:44",134.93,381976.01
bed_bath_table,"2017-10-09 16:06:46",112.71,382088.72
bed_bath_table,"2017-10-09 16:11:10",141.69,382230.41
bed_bath_table,"2017-10-09 19:14:19",74.57,382304.98
bed_bath_table,"2017-10-09 19:29:20",131.61,382436.59
bed_bath_table,"2017-10-09 19:57:02",86.15,382522.74
bed_bath_table,"2017-10-09 21:45:11",47.72,382570.46
bed_bath_table,"2017-10-09 22:12:41",139.98,382710.44
bed_bath_table,"2017-10-09 22:21:16",61.01,382771.45
bed_bath_table,"2017-10-09 22:55:32",102.74,382874.19
bed_bath_table,"2017-10-09 23:01:05",72.52,382946.71
bed_bath_table,"2017-10-09 23:04:01",140.78,383087.49
bed_bath_table,"2017-10-10 08:10:14",54.10,383141.59
bed_bath_table,"2017-10-10 08:10:14",54.10,383195.69
